,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,targetValue
10,24.144167,0.4635899,14.646119,21.51152,28.652527,14.006408,524.4403,453.0984,286.2774,284.84818,0.07593621,1.3792344,0.046683077,0.058612168,0.08597493,0.039291855,8.641007,4.981928,3.387779,4.053185,0.074357465,1.245272,1.8633574,0.86033255,0.15631068,40.161274,-4.221591,-11.803638,4.0199523,10.50448,507.18842,0.43689623,1175.0948,0.24140306,-194.04022,-0.16250554,1520.7329,0.2055349,-193.40033,-0.16699009,2645.2148,0.11665295,-193.785,-0.15798613,-19.139736,-0.39379692,29.823853,0.25928116,-0.003937491,-14.435804,-0.016900538,-0.5965571,-16.860508,26.859764,-0.004037885,-0.015117931,0.15594542,0.5080109,0.07076923,0.055395298,1.6246666,3.195955,1
11,25.618862,0.16351695,24.325836,25.471819,26.800201,2.4743652,361.89954,381.48224,139.23074,298.7215,0.40823287,0.8082015,0.07617353,0.36383745,0.68564206,0.6094685,6.4055495,3.4242337,5.4413977,3.3868768,0.029391346,2.4330401,1.1756713,0.87033457,5.075966,0.7441806,1.0442749,12.084868,27.61417,0.48130444,450.86215,0.3856903,1148.2684,0.21844913,-84.5562,-1.1072589,1455.37,0.1548565,-93.583206,-0.91477215,2537.0564,0.12338253,-98.42501,-0.8263784,-17.338715,-0.48780918,26.408302,0.34359694,0.04061714,0.68026847,-0.018494498,-0.63826346,-10.7895155,19.9972,-0.004824771,-0.012160214,2.846004,1.7200938,0.33704543,0.29920787,0.2234091,0.40938392,1
12,25.318768,0.17387259,24.195404,25.714334,27.296518,3.1011143,246.99948,382.56876,74.40933,82.904045,0.28234893,1.2081972,0.05217048,0.08999103,0.5466896,0.49451914,6.4178696,4.152452,5.3137016,2.8383183,0.040029865,2.1768155,1.2301754,0.8813726,4.584746,0.894217,1.6097682,5.376559,27.43363,0.45315385,431.90973,0.32553717,1162.0902,0.2091557,-127.13965,-0.73286426,1469.479,0.14492132,-131.45305,-0.6567961,2556.7007,0.12467432,-134.57837,-0.612111,-17.733599,-0.49472997,26.648191,0.35619393,0.039467663,0.80045635,-0.023699425,-0.51858336,-14.421125,24.315025,0.0028541314,-0.014935732,1.637427,1.1341416,0.3262069,0.33094862,0.5707407,0.7599265,1
13,24.987394,0.1751809,22.815077,25.276142,27.684296,4.869219,213.4009,187.75633,82.047295,83.16637,0.25284463,1.2314013,0.049747735,0.08408936,0.49529728,0.44554955,5.8325586,3.4197903,4.8078384,2.7446032,0.034781396,1.9284047,1.2221997,0.8266764,4.5299788,0.9299085,3.100753,3.9151769,27.645226,0.43121094,461.65573,0.3771579,1181.3033,0.23011464,-141.23022,-0.62720144,1469.3108,0.17191891,-144.3053,-0.5711372,2543.903,0.13111079,-146.83392,-0.5358596,-18.238102,-0.4546227,27.334517,0.33034518,0.0414548,0.8431854,-0.022250554,-0.56388813,-14.828363,24.235424,0.0009317761,-0.017253464,1.5984405,0.8597108,0.35,0.28281057,0.6944,1.2628541,1
14,24.891003,0.18127055,23.542086,25.320444,26.873896,3.33181,513.5574,1224.0752,81.88064,118.17355,0.2694843,1.188535,0.048002757,0.07891944,0.5436468,0.49564406,6.7340674,4.3436832,5.782988,4.257756,0.036143202,2.4689667,1.3763878,0.9037483,4.0930886,1.0991769,1.9314502,10.649798,25.093721,0.8073533,442.14743,0.37035465,1161.5356,0.21048003,-129.22473,-0.7077241,1485.2734,0.15427902,-134.08646,-0.6278282,2530.771,0.12836033,-136.23769,-0.59614486,-17.953781,-0.5015439,26.325647,0.3616067,0.030328022,1.1789681,-0.019368738,-0.549773,-15.84446,25.06665,-0.001971118,-0.016928988,1.7933724,1.1723329,0.311,0.30362642,0.55714285,0.9453829,1
15,27.921581,0.15773053,26.052729,27.627836,29.16273,3.1100006,282.85364,416.63553,101.49924,140.2107,0.16432859,1.1012974,0.045054276,0.0839893,0.2585345,0.21348022,3.6209238,3.0938632,2.9194148,2.1490903,0.026159788,2.1214182,1.1449257,1.0475622,6.260878,0.59290653,2.7307997,4.2395606,28.652683,0.48081204,466.78268,0.3925137,1253.5385,0.16497022,-148.94489,-0.5540624,1449.2327,0.19307543,-150.73851,-0.510662,2578.1401,0.09827255,-153.5029,-0.47268346,-19.470322,-0.48871747,31.174564,0.35809124,0.0312923,1.381462,-0.015335615,-0.8449482,-11.718176,21.83459,-0.0056091454,-0.0054887077,1.7208413,1.4360938,0.1865,0.1780433,0.4638095,0.8844412,1
16,26.738684,0.07595453,25.324938,26.880423,28.176172,2.8512344,187.594,191.55272,34.69616,33.33925,0.24185516,0.78427464,0.05840744,0.20080268,0.38794303,0.3295356,3.844177,2.2088234,2.7609315,1.707922,0.025199298,1.9751585,1.0270815,1.0582726,6.3823433,0.522085,5.736062,1.4325703,34.34555,0.25770676,450.35306,0.33848435,1271.6191,0.14730309,-83.579865,-1.0643028,1458.6381,0.18988419,-92.9002,-0.87290317,2628.823,0.09540416,-99.66746,-0.75967413,-21.958544,-0.40832463,33.851597,0.2983807,0.024637043,1.7040961,-0.016465332,-0.9098211,-12.466007,22.529402,-0.019549288,-0.004922442,3.1787763,1.9865965,0.30433735,0.21498217,0.18987179,0.29207256,1
17,27.30764,0.1662575,25.45883,26.743202,28.723034,3.264204,358.29312,621.7968,71.97239,102.399956,0.14626211,1.1478456,0.037866455,0.06742442,0.22714819,0.18928173,3.841953,2.9174275,2.6700892,2.0751634,0.023965035,2.1522982,0.9471511,1.081804,5.9167213,0.616307,3.4122488,4.1059203,26.55421,0.52158755,429.67242,0.3212496,1248.1165,0.15734768,-143.63026,-0.59606165,1402.102,0.1664579,-144.76216,-0.568691,2550.02,0.08288469,-148.30406,-0.5172039,-16.519543,-0.6095251,29.725595,0.32991606,0.023708953,1.5017956,-0.012834845,-1.0008426,-14.072365,26.392038,-0.011983142,-0.006742451,1.4101338,1.3882241,0.20827587,0.19467159,0.48050845,0.7247219,1
18,27.10224,0.09738764,25.987446,27.375753,28.612688,2.6252422,257.18427,336.6111,66.8589,75.27728,0.2405711,0.95142955,0.044434056,0.15852332,0.4297865,0.38535243,4.4981833,2.7594752,3.407926,2.6432383,0.032764036,2.3659585,1.1232116,1.055395,5.733001,0.67987907,1.405975,5.9342403,27.744509,0.43197384,444.01102,0.3160961,1221.6034,0.15440364,-105.64956,-0.887069,1431.7529,0.17969824,-111.40127,-0.7807033,2542.7874,0.08940253,-116.54314,-0.701762,-18.384827,-0.5022899,29.866602,0.32612276,0.033264674,1.1874571,-0.016532892,-0.8894166,-12.73121,23.646801,-0.013915657,-0.005332362,2.5334609,1.866922,0.2575641,0.22064117,0.2739726,0.4683306,1
19,26.4092,0.07830517,25.031334,26.585386,27.68509,2.6537552,218.19983,236.75679,34.686775,34.604992,0.19082946,1.012067,0.037933875,0.11164923,0.32570982,0.28777593,4.2606277,2.982754,3.1009479,2.0961428,0.024790041,2.1958017,1.0042589,1.0563344,6.0611267,0.5504456,4.456833,2.0491383,33.327908,0.30334422,463.81418,0.3291962,1277.7083,0.15919149,-121.46724,-0.7493302,1444.7471,0.2062988,-127.27766,-0.65680003,2622.4517,0.09357852,-131.97557,-0.5912516,-22.16142,-0.43272313,33.200603,0.32598206,0.020535609,1.9062648,-0.022583686,-0.7756657,-13.3604555,24.938501,-0.019978477,-0.0056874068,2.1749523,1.4836085,0.27564517,0.21898313,0.38311473,0.93069786,1
20,22.026554,0.3527073,14.489792,19.327614,29.400797,14.911005,274.41556,274.09714,276.2083,592.0409,0.1608495,0.7343853,0.07709807,0.12640893,0.22550416,0.14840609,3.4706748,4.9493837,2.1684024,2.1381903,0.07307537,1.7226896,2.0941303,0.7960983,0.14731446,58.403454,5.6466064,6.588754,19.266438,1.6409489,713.6441,0.42305627,1313.4532,0.18853828,-154.48538,-0.47357023,1783.3726,0.17565776,-156.18071,-0.44371036,2889.785,0.11271539,-158.0319,-0.4196724,-30.940027,-0.25099528,42.996983,0.22124515,-0.09747859,-0.40147677,-0.016796838,-0.7075719,-36.32474,48.670315,-0.12775324,-0.010079591,1.7051154,3.3408694,0.06992481,0.07404019,0.21703124,0.19344474,1
21,22.779482,0.31938702,14.846003,22.38533,29.925842,15.07984,363.67197,433.81564,218.9157,351.26517,0.12372032,0.75307775,0.06312063,0.08749825,0.17328668,0.11016604,1.9076179,1.6818882,1.4658179,1.4139656,0.077052005,1.8071852,1.9471924,0.7761091,0.67380846,12.766835,7.5455546,5.1305537,23.980034,1.1848425,743.4785,0.4448376,1266.743,0.16191682,-149.20102,-0.5032404,1840.7952,0.17700793,-151.79674,-0.46286127,2952.8132,0.11736311,-154.17686,-0.43300018,-29.835484,-0.23219366,42.55738,0.21123886,-0.09638772,-0.41574997,-0.009109133,-1.3280631,-32.635635,47.95773,-0.12731679,0.00028904693,1.6298897,3.5149386,0.07478571,0.08629243,0.19507353,0.16641548,1
22,24.64474,0.26952,16.768873,28.706442,29.984367,13.215494,459.41705,685.8257,131.95251,134.24335,0.16089141,0.75515413,0.071461946,0.12018867,0.24216536,0.17070341,3.4976199,5.982763,1.8030748,1.9392368,0.06688394,1.6315538,1.7974805,0.75877655,1.8325274,3.922129,8.144103,4.3661766,27.851513,0.95833004,653.2776,0.47686037,1298.0828,0.17533089,-127.35078,-0.6541365,1758.9568,0.16472732,-131.18755,-0.5880797,2865.0686,0.109342426,-134.64445,-0.54326725,-30.338552,-0.22407998,41.72717,0.20101818,-0.08987024,-0.43788904,-0.013900532,-0.7498618,-33.835617,46.32869,-0.12696356,-0.0039627575,1.4042127,3.4655952,0.11137681,0.14594118,0.16401516,0.16329867,1
23,24.686922,0.26550683,16.64998,28.06324,29.672699,13.022718,362.90857,441.18976,176.719,225.13812,0.15286562,0.9796501,0.04343509,0.101646364,0.24909993,0.20566484,4.754513,6.5617037,2.6857474,2.9288867,0.06834953,1.8798062,1.611339,0.88047415,2.8415785,2.455974,4.143646,7.9025207,23.696627,1.2474276,585.58624,0.45449415,1254.0707,0.17775989,-135.65189,-0.6093217,1677.1016,0.17000933,-139.61575,-0.5483669,2713.6326,0.14140807,-141.57857,-0.52264065,-24.995174,-0.334226,34.99702,0.30040863,-0.042779017,-1.2923303,-0.015867256,-0.711351,-23.80323,34.92047,-0.07731759,-0.0046669333,1.5295888,2.938222,0.11444444,0.11030219,0.22092591,0.34370673,1
24,23.457634,0.2737842,15.615465,26.562553,28.999334,13.383869,278.92505,382.23233,133.19447,137.79706,0.13128932,1.6294062,0.04388327,0.08356774,0.17188206,0.1279988,6.0833955,11.009217,8.537542,13.009728,0.06674296,2.0331106,1.578944,0.99311906,2.2761738,3.1453998,4.9854126,6.3473616,23.700283,1.1287923,592.28503,0.45514572,1238.3196,0.16625121,-161.81009,-0.44176766,1690.8385,0.1517327,-163.70216,-0.4058503,2699.1016,0.14338164,-164.635,-0.39332566,-24.33643,-0.3007544,33.098595,0.2717437,-0.03993648,-1.26823,-0.015692348,-0.69693905,-18.445988,26.157894,-0.05960595,-0.0054073557,0.35105318,1.8848957,0.109066665,0.108605385,0.42857143,1.084815,1
25,34.85491,0.15264106,31.359558,34.679462,38.282757,6.9231987,145.19621,114.93303,132.2077,154.37093,0.16925427,1.3854858,0.04623785,0.075797155,0.18235879,0.13612095,5.352087,2.8859487,3.888051,2.1870875,0.030037997,2.3062873,0.9039162,0.85496926,8.851323,0.45978415,4.3025374,3.0733562,19.109293,0.60846,541.8795,0.36160266,1205.8191,0.17340386,-159.8507,-0.47839364,1629.8766,0.16443695,-156.64716,-0.4773651,2736.107,0.08315214,-157.70624,-0.4622237,-16.680744,-0.5449689,25.574705,0.40164334,0.058419257,0.7158778,-0.020869913,-0.6183294,-12.584985,23.059696,0.00039258474,-0.005248277,0.83067095,1.3764405,0.16627906,0.21133049,0.5365116,1.0020673,1
26,34.158806,0.11577199,32.346226,33.745167,36.118374,3.7721481,399.44247,602.92,49.031284,39.959145,0.31944922,0.9105402,0.068004265,0.24004635,0.522766,0.45476174,5.4408956,3.3471878,4.6821413,3.5101726,0.02135827,2.2371576,0.890492,0.9621849,8.810024,0.47479716,9.090866,1.1484139,24.653341,0.44261253,559.9367,0.3195889,1218.89,0.20279253,-102.98882,-0.8917638,1677.2377,0.14771326,-104.848274,-0.79902226,2753.1316,0.085383646,-106.79935,-0.76619613,-18.76317,-0.52365726,27.382902,0.38477653,0.049718104,0.7512356,-0.023223054,-0.5904477,-11.697014,22.08303,-0.018781068,-0.005728895,2.715655,1.7605634,0.30545452,0.26458073,0.27645832,0.4250367,1
27,35.527847,0.15172902,32.536064,35.052155,38.765965,6.2299004,329.70752,412.21436,131.41788,178.78938,0.30069882,1.0347708,0.0715832,0.17425658,0.49614513,0.42456192,6.817638,4.251686,5.3208623,3.7343242,0.02436459,1.9424381,0.98582685,0.88636273,8.569113,0.5665197,8.762839,1.5484351,20.474045,0.64003634,557.0325,0.34805024,1204.2373,0.20708117,-119.69944,-0.76152176,1662.5605,0.14571635,-116.60432,-0.7280893,2712.6982,0.09399536,-117.58191,-0.70893097,-17.085705,-0.6022684,25.947777,0.43078855,0.051309615,0.6940844,-0.019622834,-0.7028957,-11.214795,21.09571,0.0011319354,-0.006238913,2.3322685,1.8583788,0.24862067,0.24519835,0.26237288,0.37534317,1
28,35.42049,0.14477314,32.45636,35.77872,38.189144,5.7327843,707.3056,837.98505,103.9675,103.6448,0.28042966,1.2586274,0.05082383,0.11004653,0.49113253,0.4403087,9.101767,6.322631,6.762066,4.9102135,0.027539074,2.6089404,1.0071002,0.8941388,7.877926,0.6159128,5.8386374,3.1221323,21.186253,0.931029,543.6598,0.3544698,1216.863,0.2125971,-143.20084,-0.5955245,1579.2374,0.16660737,-138.47514,-0.59648335,2696.7664,0.09448017,-140.65157,-0.56511927,-14.719057,-0.70898354,24.910328,0.45581627,0.06196781,0.64764285,-0.018865967,-0.8300156,-11.234724,21.527094,0.0040340885,-0.009080794,1.7571886,1.6650656,0.19903846,0.21818535,0.40346938,0.67340606,1
29,33.43589,0.10082581,32.086514,33.660408,34.856533,2.7700195,169.91776,353.1139,43.82123,32.237083,0.24126554,1.002406,0.048342668,0.14554003,0.4159019,0.36755922,4.9915586,2.9369798,4.047977,2.7117226,0.022923285,2.429693,0.9376801,0.97080785,8.620038,0.46005502,7.033354,1.4847364,24.578085,0.43114844,564.02026,0.3351255,1262.213,0.19503793,-124.27767,-0.7260944,1601.802,0.15576579,-126.348656,-0.6689475,2705.346,0.097983666,-129.29494,-0.6249736,-17.66791,-0.5767928,28.766945,0.35760707,0.044521634,0.85203564,-0.017613446,-0.79726803,-11.468004,22.1967,-0.018698346,-0.004394752,2.747604,1.664,0.24519229,0.2263803,0.348,0.78947073,1
30,35.713688,0.18058506,33.59067,36.573395,39.639523,6.048851,124.94477,84.363884,77.81285,33.622524,0.06402615,1.4037764,0.041478213,0.048789933,0.062160324,0.020682111,6.740212,6.739515,6.35346,5.469177,0.042266347,1.5933552,1.4785193,0.55840176,5.7609625,0.62267613,7.703423,1.4307463,19.232887,0.56698316,489.95154,0.3441131,1115.5223,0.17119141,-197.9225,-0.120280795,1753.3169,0.11527952,-197.48677,-0.12035984,2678.288,0.08534696,-197.38484,-0.12387964,-15.603866,-0.5591015,21.2933,0.4576556,0.072623506,0.55161875,-0.0357946,-0.27304566,-17.59273,29.995302,-0.019438386,-0.016812813,0.16207457,0.097529255,0.19,0.12355836,7.5299997,9.420422,1
