,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,targetValue
11,25.718998,0.16935554,23.825014,25.728727,27.38332,3.5583057,365.71164,674.6615,64.5054,152.00789,0.39617878,0.71946335,0.104044326,0.37287092,0.64022577,0.53618145,5.5121765,2.7668612,5.155527,2.5178723,0.03077604,1.8804983,1.2528679,0.87681186,4.8821893,0.7901136,2.9214954,3.1629505,29.508862,0.31124967,448.5,0.3881025,1126.7847,0.19909804,-74.52949,-1.2176639,1460.9951,0.18896441,-84.45972,-0.97374934,2570.5256,0.12498062,-89.10081,-0.882051,-17.466505,-0.48724222,25.169573,0.36739528,0.042009618,0.69613886,-0.020717714,-0.69461554,-8.810355,16.190372,0.0053669745,-0.008504769,3.8020687,1.7922151,0.35578123,0.2938048,0.19711864,0.3103527,1
12,25.744907,0.20442873,23.723572,25.307375,27.412724,3.6891518,475.36694,787.7121,77.37554,110.255844,0.30930385,0.95657504,0.059357457,0.16993527,0.5799826,0.5206251,5.721363,3.6982176,4.4376893,2.8454316,0.03225221,2.2555285,1.2018231,0.8622883,4.415257,0.97058666,3.8469121,2.5856552,27.609547,0.53032017,446.6261,0.38878193,1096.4565,0.22930498,-112.93558,-0.8384658,1498.8513,0.1735701,-119.21847,-0.7204641,2550.6208,0.1249661,-120.97214,-0.6930403,-17.263605,-0.58279026,24.296549,0.44555247,0.0379737,0.83361745,-0.024437062,-0.53119034,-12.250377,20.830917,-0.006344315,-0.013015513,2.4322057,1.7362084,0.25548387,0.19016697,0.34203705,0.8311491,1
13,24.995422,0.17185251,23.676716,25.018042,26.397598,2.7208824,433.36456,745.58374,38.013172,60.628376,0.38387007,0.6806508,0.10590154,0.37000838,0.6075515,0.50165,5.282519,2.6281352,5.097849,2.8193862,0.03162185,1.8901435,1.3565208,0.8513187,4.189921,0.9409178,3.357836,2.8125308,29.520206,0.33218202,448.219,0.39715523,1102.2993,0.2064664,-74.57614,-1.2098047,1482.1089,0.1619393,-85.6558,-0.9498035,2548.5693,0.11762432,-89.592896,-0.8725054,-17.746647,-0.49499446,25.67056,0.38837516,0.033381805,0.95042074,-0.021014107,-0.59537786,-8.3245,15.907327,-0.0027648332,-0.010422536,4.0257196,2.1282554,0.29592106,0.22495717,0.16352111,0.2275596,1
14,24.577126,0.18538494,23.197964,24.97293,26.215282,3.0173187,331.18152,305.19806,61.320827,91.33563,0.35707453,0.7785843,0.0824809,0.3131184,0.585071,0.5025901,4.831666,2.529873,4.3087153,2.5246468,0.03434989,2.0245972,1.2018263,0.8454605,4.294189,1.008696,2.663698,4.0100236,29.746046,0.434798,457.07654,0.4026671,1112.8695,0.23080978,-86.188446,-1.0804255,1481.1495,0.1749668,-95.950096,-0.8770339,2552.5283,0.12535812,-100.01033,-0.80649775,-18.147629,-0.5005881,25.651423,0.3973754,0.03266457,0.9934381,-0.02353042,-0.55868906,-10.210213,18.03956,-0.0054228827,-0.011663733,3.2708974,1.9882387,0.28901407,0.20006447,0.20757575,0.3128319,1
15,30.885881,0.2789719,26.320414,28.586603,34.170593,7.8501797,157.4762,223.77196,38.31155,18.377207,0.10919562,1.340427,0.0370061,0.04041607,0.15079165,0.11378555,3.6381733,2.2887292,2.9101777,1.8049735,0.029529348,1.7547553,1.3883294,0.6676208,6.3016524,0.6590532,5.8639026,1.9036653,25.666328,0.5432527,502.01364,0.38307694,1272.2638,0.18023589,-164.10002,-0.44764528,1524.9714,0.20941569,-161.70775,-0.4346523,2722.2644,0.106074974,-163.00723,-0.41561747,-20.299494,-0.3735153,29.054335,0.34853482,0.036758985,1.2253963,-0.022305336,-0.71804374,-17.962128,29.730165,-0.03146099,-0.008275934,1.1178862,0.8825526,0.25230768,0.17964298,0.8584615,1.9824415,1
16,27.209639,0.10480426,25.538141,27.204418,29.435616,3.8974743,102.23843,152.2334,65.06361,75.965164,0.22131494,0.7771356,0.044565152,0.18688752,0.3590534,0.31448826,3.5945182,1.8064322,2.6534953,1.5001535,0.033577792,2.1782675,1.2390996,0.817153,5.303528,0.7140781,6.517517,1.4117951,30.919226,0.29460484,471.81937,0.36143747,1257.8054,0.15207644,-84.73591,-1.0624325,1486.5596,0.20988502,-93.818344,-0.87003994,2730.5217,0.09132569,-97.579346,-0.80408204,-20.662687,-0.3973997,28.256481,0.3638507,0.031093152,1.278292,-0.026042715,-0.6845489,-14.717209,24.835804,-0.022059767,-0.009393131,3.3197834,1.832994,0.32833332,0.21592823,0.22468084,0.3714311,1
17,26.86258,0.088358834,25.416992,26.837753,28.374252,2.9572601,178.87126,388.78546,88.070305,125.72557,0.18613225,0.8301612,0.050654702,0.13549656,0.30730128,0.25664657,3.513657,2.3626013,2.294204,1.4341563,0.030116111,1.612634,1.2739879,0.78156745,4.887888,0.80109614,7.7103386,1.3956372,31.363897,0.31276816,458.76547,0.35995507,1255.507,0.16282569,-113.89457,-0.8077727,1480.0992,0.18797758,-120.46494,-0.6960116,2681.961,0.09085503,-123.545425,-0.650689,-19.248314,-0.4625164,27.297802,0.4053216,0.021994067,1.8272877,-0.021926705,-0.67805886,-12.361453,21.02736,-0.027343256,-0.006629509,2.5406506,1.6966407,0.2636,0.17564462,0.31812498,0.64707243,1
18,26.521717,0.09837096,25.05032,26.782974,28.373867,3.3235474,192.5342,364.91165,89.13331,231.59605,0.20457399,0.6798323,0.06841723,0.1867848,0.30781028,0.23939306,3.2793813,1.8577502,2.5093043,1.3082359,0.031868484,2.147421,1.3240241,0.7973961,4.800624,0.77604306,8.692137,1.1946607,32.021748,0.2821713,483.4456,0.36486828,1271.4092,0.15755259,-83.89774,-1.0360788,1513.8536,0.21130873,-93.06966,-0.84467405,2684.8289,0.09276492,-96.53196,-0.78351223,-20.018946,-0.44971862,27.890505,0.3862376,0.013275554,2.9808245,-0.024295373,-0.587886,-11.736757,20.04447,-0.026816633,-0.009085729,4.4037943,2.6137135,0.23103894,0.14272472,0.1412676,0.2315224,1
19,26.541098,0.09628799,24.887583,26.738363,27.819265,2.9316826,142.68419,265.73685,36.51334,50.352848,0.1850754,0.77908343,0.04220743,0.15882769,0.2981988,0.25599137,3.1501286,1.7839612,2.3329883,1.4993027,0.027862824,1.7696954,1.2626271,0.8448154,5.050385,0.7308217,7.7220554,1.1740757,30.84728,0.32988137,495.4928,0.38334632,1269.102,0.17386913,-100.28886,-0.8975267,1563.1246,0.2124328,-107.82262,-0.75749236,2660.7598,0.09994203,-110.41884,-0.71594256,-19.917171,-0.44392058,28.185335,0.37530985,0.013728518,2.9224477,-0.023268286,-0.6779328,-13.474287,22.898869,-0.02797271,-0.010161175,3.4214094,2.1384928,0.24571428,0.16000707,0.20435484,0.35253283,1
20,23.516989,0.21854065,20.387337,23.766613,27.775742,7.388405,291.59964,45.639797,6.3094964,20.332819,0.07602846,0.527276,0.048089053,0.06445091,0.094043046,0.045953993,0.93638724,0.77364427,0.68895566,0.6004589,0.04260147,1.1704807,1.2489705,0.7010989,3.4289894,1.3352168,2.2056139,7.013221,21.521194,0.75793564,570.13763,0.4610721,1286.9741,0.27019852,-188.58623,-0.236703,1664.7609,0.1592102,-189.4654,-0.21652313,2691.8696,0.12563238,-189.62384,-0.21325968,-22.91608,-0.25733587,31.793293,0.2537001,-0.040102314,-0.84715647,-0.022173917,-0.61644685,-16.367628,26.605146,-0.035670746,-0.0038148013,3.001072,0.5376344,0.118,0.10805554,1.560909,3.2863367,1
21,26.115196,0.19972329,22.890219,27.363558,30.086273,7.1960545,366.718,351.8867,200.2921,220.97467,0.08982404,1.1140732,0.035869587,0.05112653,0.10986791,0.07399832,2.0013857,1.8253888,0.89851326,1.0387233,0.04088459,1.6085776,1.2594959,0.83818597,5.328271,1.192484,3.5325155,4.965963,24.566845,0.552511,513.0819,0.4410658,1216.9874,0.17916536,-159.66245,-0.4660438,1585.1332,0.17068185,-162.27945,-0.4207594,2658.56,0.10519873,-163.5882,-0.40243676,-24.371344,-0.29008654,34.54829,0.22830877,-0.029188523,-1.5499866,-0.016803343,-0.74356467,-23.268192,34.13251,-0.057232212,-0.007652392,0.96463025,1.6666666,0.12129032,0.122388646,0.40114284,0.5666481,1
22,23.662636,0.27744663,15.930604,28.062767,29.692144,13.76154,227.44366,259.1002,132.46347,127.3045,0.24598682,0.7407738,0.09251201,0.18218806,0.4018612,0.30934918,4.312994,3.036866,3.3590786,2.5703924,0.083484136,1.6010036,1.8534744,0.7819289,2.1832397,3.9946294,6.055183,4.095212,32.09967,0.77611256,716.7944,0.44548565,1350.2471,0.16599129,-126.72979,-0.6500275,1818.0812,0.16981708,-131.3397,-0.5787094,2920.6016,0.11969684,-135.02316,-0.5315012,-32.150406,-0.24661319,45.01439,0.20959029,-0.091804735,-0.42126954,-0.016572125,-0.6025405,-34.816456,47.996925,-0.122113705,-0.008307114,3.8049304,3.4946237,0.11353847,0.111802444,0.15951613,0.11433435,1
23,26.210579,0.20930214,19.61065,28.760283,29.89943,10.28878,196.23955,221.69104,146.66481,103.83569,0.22831453,0.57777256,0.11614895,0.19487202,0.3207836,0.20463464,2.8135078,1.9969722,2.381962,1.2153286,0.051432602,1.9276597,1.3750389,0.8791047,3.9823675,1.6202117,8.096106,1.9400222,37.966217,0.22558886,615.1358,0.46521375,1350.5621,0.14951062,-120.87766,-0.71733534,1682.0825,0.18122332,-126.31957,-0.63066006,2846.1636,0.09960297,-131.98233,-0.55449355,-30.70623,-0.24100864,45.44988,0.16153078,-0.0808552,-0.4515771,-0.016130228,-0.5251145,-35.30995,48.18152,-0.123261474,-0.0072096745,3.376206,2.5255241,0.16893618,0.16360609,0.20659573,0.17193858,1
24,23.854345,0.26258343,16.000832,27.578714,29.167252,13.16642,224.07677,187.70734,157.08418,126.54331,0.22842169,0.6865219,0.09944729,0.18303618,0.33994725,0.24049997,3.8359892,2.7672582,2.9722278,3.330854,0.07537686,1.9682161,1.5418622,0.74764585,1.2570323,6.069077,5.7396836,5.3857512,28.707558,0.75257146,681.0122,0.44864696,1288.8938,0.23181589,-135.18248,-0.6134876,1756.002,0.19020721,-138.94568,-0.5551623,2878.124,0.112099215,-142.34077,-0.51063,-28.102158,-0.28649658,40.554176,0.23497732,-0.082267076,-0.5132388,-0.015941156,-0.6838783,-34.501297,47.129654,-0.13087144,-0.005589754,2.8938906,3.009135,0.113214284,0.09204243,0.20943396,0.17430633,1
25,36.39168,0.20308986,30.648087,34.867897,47.573288,16.925201,345.18512,430.0396,46.754253,38.57781,0.12783659,1.5960633,0.033778362,0.052948005,0.1368526,0.103074245,4.377995,3.5047889,3.2878056,3.5168507,0.023387592,1.4190271,1.2239243,0.7655843,8.501216,0.47387618,5.2177324,2.8148441,16.626986,1.0838529,514.2174,0.3668956,1191.5377,0.19316444,-170.59065,-0.39319503,1601.902,0.16199881,-162.7702,-0.42325225,2681.094,0.09183457,-163.0692,-0.41886994,-19.355965,-0.4532221,27.988186,0.3353558,0.045560356,1.0166423,-0.01795946,-0.7165301,-16.9478,28.536957,-0.03188797,-0.004543277,0.8074163,0.9284217,0.23516127,0.17296039,0.8212903,1.3388628,1
26,35.27039,0.10387135,32.848186,34.961597,37.569794,4.721607,239.42369,422.6193,31.166382,29.998363,0.32946017,0.9124222,0.056254398,0.26203078,0.54485345,0.48859906,5.5552597,2.8910925,5.336351,3.3476763,0.019684695,1.6325878,0.9153341,0.9106223,9.511155,0.41751045,11.001049,0.92084676,26.559172,0.4480448,561.38477,0.3620108,1225.1553,0.19871359,-105.11802,-0.85529745,1665.0643,0.17699,-103.82562,-0.78391576,2755.007,0.09313174,-106.131355,-0.74590755,-20.545399,-0.5056109,30.355522,0.3881429,0.055670656,0.66694736,-0.022817811,-0.6238775,-13.233681,23.723557,-0.019657694,-0.0050666886,3.020335,1.9173157,0.28968748,0.2245549,0.2373684,0.34752017,1
27,34.637627,0.10278073,32.210205,34.911873,36.704124,4.4939194,350.37323,581.6659,47.887726,55.135002,0.28126544,0.97150016,0.05576652,0.18310848,0.47716394,0.42139742,5.9223623,3.569957,4.7218614,3.6492434,0.020036334,1.6503068,0.9830166,0.9437275,8.5745535,0.517941,9.223417,1.3150512,22.812078,0.5070972,544.1588,0.3390263,1198.7212,0.18648128,-121.77572,-0.7348319,1647.8055,0.16513066,-120.836235,-0.68531907,2738.4946,0.08658579,-122.42389,-0.66128445,-17.875565,-0.54160047,26.997046,0.39087346,0.051273156,0.7484437,-0.021493534,-0.6184436,-12.636256,22.21524,-0.017154677,-0.007311563,2.4521532,2.066487,0.21304348,0.18111013,0.24514286,0.41636434,1
28,34.79104,0.09642026,32.56629,34.599476,37.150673,4.584381,227.33308,625.6189,50.48803,57.489338,0.34678274,0.8347234,0.090676636,0.2844466,0.5531235,0.46244684,6.613902,3.5316913,5.705897,4.155359,0.02297772,1.929755,1.1066568,0.8834687,8.504621,0.4611399,11.376483,1.024206,23.85179,0.43642953,548.71875,0.33068758,1224.7715,0.19965337,-105.43739,-0.8474144,1666.4452,0.15535222,-105.40668,-0.76565903,2714.7134,0.09138339,-106.80098,-0.7422882,-18.604986,-0.5495274,27.62766,0.40057552,0.04689966,0.85532737,-0.019955864,-0.67743,-10.399486,19.376762,-0.01161364,-0.004677348,3.409091,2.4565609,0.21902439,0.17181677,0.16780487,0.2441512,1
29,34.604683,0.113028295,31.968239,34.3396,37.28905,5.320812,396.35336,618.3247,47.706043,57.86018,0.32525793,0.93057036,0.074779674,0.24843863,0.49889797,0.42411828,6.5173397,3.8478124,5.6403008,4.457985,0.027352475,2.1501577,1.2037596,0.96401465,8.178871,0.50484496,9.381706,1.1139983,24.922321,0.4434972,571.9056,0.30782562,1250.3792,0.18658218,-108.99278,-0.8190195,1673.6482,0.1575763,-108.76118,-0.7502126,2759.3284,0.09021627,-110.84155,-0.7168467,-19.294096,-0.5450395,28.33842,0.40246913,0.043745663,0.91286266,-0.022889083,-0.640557,-11.491805,20.936468,-0.018246962,-0.0045108697,2.930622,2.3666866,0.2192405,0.13988034,0.195,0.30300856,1
30,30.412973,0.20142932,26.935575,31.567894,35.308094,8.372519,204.43954,229.1072,138.70146,160.20735,0.2484012,0.6910069,0.09256685,0.20344214,0.39859143,0.30602458,3.0167358,1.9333638,2.2043622,1.6324259,0.049084123,2.0933034,1.2668415,0.62047225,4.303842,1.0746392,6.9913125,2.3437533,20.317848,0.556052,545.9624,0.4646095,1194.873,0.18279858,-75.2975,-1.2114929,1610.9441,0.18252686,-75.95661,-1.0737135,2576.9812,0.11721695,-77.02116,-1.0490934,-14.699883,-0.5035509,21.173124,0.45966175,0.03688806,1.0048525,-0.022161067,-0.58754694,-16.917301,25.188368,-0.014825639,-0.0138321305,3.1092823,2.246676,0.29183674,0.29340142,0.13913043,0.18836628,1
