,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,targetValue
10,22.030901,0.32263395,17.988771,21.095318,23.583614,5.594843,185.00809,443.31635,91.411705,170.94965,0.29778758,0.9061656,0.06638305,0.1751646,0.5352304,0.46884733,4.667553,3.0967104,4.1721897,2.6690528,0.037949618,1.5111431,1.1973796,0.93393,2.5361795,1.8493124,3.8766272,3.8669777,29.484455,0.5134862,477.40167,0.3484903,1229.5176,0.18316658,-106.42144,-0.8855565,1529.8015,0.1666737,-112.86883,-0.7516448,2550.986,0.11142427,-115.48195,-0.7116266,-22.34507,-0.34106264,30.302868,0.26464966,0.012311585,2.8653173,-0.024651503,-0.5975217,-14.754447,23.364038,-0.019177757,-0.011197396,2.172875,1.7084827,0.28377622,0.24300794,0.2832624,0.36888847,1
11,25.012777,0.23585236,23.131344,25.360779,26.941021,3.8096771,388.03333,445.47595,110.67337,257.4153,0.17221868,1.0751144,0.048242953,0.08482408,0.28448266,0.2362397,3.2771966,2.8467975,2.671502,2.5195308,0.045011453,1.9830278,1.1358763,0.94323987,4.5894303,0.9526968,4.7548127,3.5670695,26.981808,0.5427141,497.02094,0.35436967,1247.3444,0.19335514,-136.28004,-0.63616115,1528.7277,0.16536903,-140.37485,-0.56633234,2686.1428,0.0908713,-141.8789,-0.54477113,-21.266962,-0.4692945,30.172972,0.36331782,0.0073281545,4.654351,-0.019609014,-0.69474554,-16.080282,26.08089,-0.028506096,-0.013937298,1.1593456,1.4176171,0.24013636,0.19405593,0.43807173,0.5975468,1
12,33.779175,0.1863753,31.67551,34.91562,37.745598,6.0700874,454.97797,621.8479,90.68134,103.725914,0.34252536,0.7555245,0.08557761,0.3125833,0.5483234,0.4627458,6.2416587,3.763093,4.7792444,2.8698263,0.0377963,2.3072875,1.0401497,0.9171447,7.289703,0.77565455,6.8388076,2.0812993,26.607138,0.5252748,611.64166,0.28621733,1247.6804,0.19359516,-109.891266,-0.8299555,1666.2664,0.15459794,-111.07488,-0.7555571,2753.4646,0.095940374,-114.391205,-0.7030662,-17.427435,-0.5622402,27.937054,0.41155648,0.05076045,0.73447686,-0.025914645,-0.53866965,-10.516478,18.9302,-0.016055806,-0.012928465,2.8055053,2.4440072,0.19999999,0.15534243,0.19084905,0.30534893,1
13,29.506214,0.258801,26.018692,31.493721,33.11767,7.098976,530.3273,622.63763,106.31572,125.97471,0.5337571,1.0934119,0.073843494,0.25304735,1.0397035,0.96586,12.06265,8.132214,10.866121,9.211193,0.043021224,1.8532853,1.3231239,0.8209323,4.50525,1.3553619,2.7067275,7.7930818,15.2119875,1.2707962,533.276,0.4285975,1291.4734,0.1948679,-110.602234,-0.8197403,1550.2139,0.16182853,-109.06562,-0.7838589,2527.9846,0.13230105,-110.3571,-0.76328266,-15.703601,-0.5775291,23.20358,0.47917816,0.006236121,7.835886,-0.017368007,-0.59212184,-17.217304,26.605568,-0.052239366,-0.010085291,2.465078,2.1655703,0.22753164,0.23505367,0.21574193,0.25175244,1
14,32.006523,0.18934691,29.842598,32.946304,34.96761,5.1250114,364.92538,426.9801,114.3964,246.22914,0.24775039,1.1531028,0.053276952,0.08763838,0.45936167,0.40608472,4.8865232,3.1752615,4.4327445,3.556494,0.03767814,2.1137638,1.1001757,0.7446434,7.692221,0.61208725,10.544581,1.4893916,30.423197,0.4837895,551.66284,0.36061037,1304.6122,0.17764865,-133.38246,-0.66522366,1606.914,0.20923898,-133.65878,-0.6086936,2697.695,0.13835342,-135.67943,-0.5805586,-23.150415,-0.34206197,31.076982,0.2907369,0.05816264,0.6607184,-0.030808957,-0.4639498,-17.04682,25.680584,-0.005853249,-0.020675775,1.5378116,1.2595098,0.30449665,0.24999177,0.49539003,0.6265537,1
15,32.45611,0.17773464,31.294674,32.939835,34.987362,3.692688,568.56946,711.3492,122.82214,183.05003,0.27695337,0.7606052,0.085701376,0.22805874,0.43557474,0.34987336,7.3284807,4.1505933,4.781758,2.9041073,0.04091643,2.1098678,1.3046265,0.8633464,6.602661,0.78988254,5.8899865,2.1225655,22.022676,0.660366,600.2336,0.28293553,1267.1653,0.1865496,-108.22536,-0.836867,1670.3499,0.1439799,-111.27694,-0.7515375,2633.0178,0.09479234,-112.95165,-0.7241285,-16.27203,-0.5973013,23.657206,0.48506942,0.042698804,0.7823073,-0.028605161,-0.49376485,-9.517873,16.475666,-0.004196022,-0.015539265,3.2913768,2.878148,0.1667663,0.13401869,0.16802856,0.3198488,1
16,30.275036,0.16378361,28.610199,31.206764,33.260975,4.650776,422.65714,488.16788,106.13442,104.648636,0.1891229,0.81366575,0.06061445,0.14292318,0.293169,0.23255454,3.71262,2.1151032,2.6473343,1.6738476,0.047685675,2.2590384,1.2665699,0.8336407,5.866906,0.8334466,3.8490574,3.9250906,27.894705,0.47510594,564.95294,0.26864833,1229.0449,0.17994156,-104.73558,-0.8765252,1718.7085,0.19555484,-112.969154,-0.7244441,2767.9907,0.098887146,-113.92276,-0.70925474,-22.094822,-0.36140922,28.898504,0.3306123,0.042761963,0.81615955,-0.04408925,-0.2910537,-17.045223,24.474886,-0.010578996,-0.028123695,2.8921247,2.5096016,0.1944327,0.13748352,0.1934734,0.35648882,0
17,30.213121,0.23877099,26.250774,32.45589,34.40344,8.152664,515.0287,649.0837,200.81403,368.1452,0.46330428,0.98606837,0.0602962,0.37085184,0.7852767,0.72498053,18.252684,19.452173,9.462625,11.791023,0.041832544,2.3729439,1.1414998,1.040082,5.257237,1.3102788,9.232494,2.792947,23.42372,0.97330606,480.4185,0.34751207,1217.2272,0.20786007,-112.059006,-0.8321719,1548.9021,0.16667753,-116.09153,-0.7266038,2601.2021,0.10045592,-117.81225,-0.69939,-17.504194,-0.53259414,26.35236,0.3841151,0.029889371,1.6306038,-0.02118721,-0.68417853,-13.497125,22.078747,-0.022838322,-0.01448748,1.8953013,2.457467,0.18600495,0.16140871,0.21764226,0.5395754,0
18,24.594858,0.19787534,22.247028,24.827202,27.451416,5.2043877,237.09773,304.25803,146.7998,229.20949,0.24963479,0.789546,0.07433288,0.19553493,0.39999336,0.32566047,4.4118795,2.9150743,3.0918076,1.9884644,0.048920665,2.064675,1.294861,0.8219855,2.8540092,1.6326103,4.2044744,3.4573462,23.612179,0.5254332,471.45752,0.3743028,1207.2737,0.2005698,-103.67675,-0.9095723,1488.0604,0.1677331,-110.48215,-0.7832477,2512.2065,0.092126705,-111.80208,-0.7608532,-16.433657,-0.45484692,23.483727,0.37610734,0.03527781,0.9188359,-0.024148561,-0.50522095,-12.115077,20.071388,-0.007458854,-0.01669239,2.837896,2.2942357,0.20868748,0.16580908,0.21671052,0.4376617,0
19,31.190596,0.18240464,30.470514,32.23465,34.03893,3.5684147,404.6584,486.45612,136.83183,211.29272,0.29837012,0.85514253,0.055322085,0.24436848,0.5100381,0.454716,6.082437,3.2273276,5.121069,2.62145,0.047628477,2.3677807,1.0936239,0.920667,6.1142316,0.9233944,0.54134774,29.062214,22.03069,0.64841753,464.32224,0.30682874,1188.1663,0.18757568,-106.05208,-0.8960265,1497.7308,0.15057477,-109.90955,-0.79481685,2543.9617,0.08877967,-112.83756,-0.74764955,-14.976377,-0.46796006,24.30877,0.34549072,0.051809996,0.63516575,-0.026885046,-0.4792246,-14.583058,23.59896,-0.018284867,-0.018489951,3.3991525,2.390618,0.19890566,0.14313976,0.20459144,0.5125832,0
20,33.432453,0.15473457,30.20721,33.245354,36.71336,6.5061493,246.41942,472.25818,97.4721,160.99237,0.22927533,0.8705297,0.059040505,0.18210061,0.3565579,0.2975174,4.4515347,2.788074,3.0238817,2.3702044,0.027968619,2.318598,1.0480614,0.8993467,6.978775,0.6814668,3.6796064,2.681986,22.061235,0.64388174,526.3538,0.32735258,1216.0428,0.21269138,-106.61096,-0.88890785,1598.1814,0.17517474,-109.080864,-0.79211956,2644.2476,0.09972091,-110.13575,-0.775566,-15.077548,-0.64226997,21.862743,0.5488116,0.052055445,0.6699533,-0.033796083,-0.44661656,-12.039658,19.650196,-0.016576534,-0.01452255,2.0877542,2.2735054,0.21521084,0.16139531,0.21090344,0.62972885,0
21,30.570173,0.16352622,28.430574,30.32589,32.978188,4.547613,313.37546,365.496,130.67485,315.74286,0.24714953,0.85699475,0.049141224,0.19685064,0.41254875,0.36340752,5.2757435,2.973896,4.796434,3.3215802,0.029803373,2.2506416,1.0597184,0.92621547,6.190154,0.75705546,6.767584,1.5107666,23.928553,0.4557549,464.5268,0.32353964,1174.872,0.18272507,-114.396034,-0.81575656,1535.3184,0.15246354,-118.70513,-0.7149556,2504.7874,0.09225364,-119.869156,-0.69661915,-16.016203,-0.47216,23.4161,0.36815378,0.048278157,0.67579085,-0.024107225,-0.5110891,-12.424382,21.429857,-0.017639097,-0.008237045,2.8216164,2.1768599,0.20384614,0.15407126,0.23836431,0.64673465,0
22,33.193157,0.16955487,31.607119,33.65933,35.939697,4.3325787,322.07013,433.33636,211.17207,417.5007,0.2955588,0.92628795,0.06979912,0.21215194,0.4702305,0.40043136,6.6231694,3.595063,5.068906,3.0130236,0.049761157,1.9818913,1.271992,0.8420192,6.252646,0.8607493,7.352461,2.0281,22.759361,0.58248764,577.6583,0.334888,1280.1282,0.19197713,-118.77007,-0.7600319,1635.7836,0.15824974,-119.487366,-0.7004467,2699.7737,0.100701116,-121.613365,-0.6681912,-16.452179,-0.54904044,26.826855,0.4092462,0.042267866,0.938416,-0.020663934,-0.64875203,-11.744373,20.430935,-0.01823626,-0.009292848,2.8809595,2.326432,0.18990566,0.15236187,0.22953793,0.5977469,0
23,33.57697,0.14503285,31.87998,33.442516,35.65714,3.7771587,336.74118,617.1657,137.6069,267.8742,0.15789786,0.8368939,0.038617563,0.11513892,0.27024525,0.23162769,3.9852767,2.2515004,2.753681,1.8061482,0.02601796,2.1620343,1.0088357,1.0486927,7.8653092,0.59423274,7.775271,1.4798174,26.699007,0.47503534,526.91064,0.32227403,1252.4974,0.1750852,-130.6912,-0.68230623,1568.6287,0.1755401,-131.18155,-0.6310214,2650.618,0.094772615,-133.35147,-0.5979182,-17.095371,-0.5624249,27.23066,0.39836267,0.04614991,0.7348192,-0.018909479,-0.7469656,-14.3545065,24.475655,-0.024247928,-0.005597954,3.2823348,2.2385545,0.16768071,0.11069761,0.2634154,0.63702214,0
24,33.177402,0.16858317,31.750763,33.76973,36.062595,4.3118324,257.90823,375.9643,157.04181,260.3653,0.28174788,1.0343238,0.054308265,0.17533123,0.4722794,0.41797113,7.9232664,4.1068196,6.029937,3.6040466,0.041694786,2.0500224,1.3988754,0.8667544,5.866618,0.86911625,5.7790895,2.2719119,19.658203,0.5366351,463.77466,0.34098214,1168.437,0.20501329,-127.51215,-0.7171373,1518.7676,0.15592203,-124.88479,-0.69070035,2558.0322,0.109087504,-126.04769,-0.6717238,-13.301739,-0.57005155,22.348244,0.41842103,0.054890376,0.6858637,-0.020468464,-0.639395,-12.9416275,21.794277,-0.017915305,-0.009015003,3.1489425,2.2918904,0.17270902,0.13150665,0.24301001,0.50523245,0
25,29.218315,0.2330487,26.573265,30.070225,32.924797,6.351532,429.95862,596.36115,130.75818,150.67854,0.15541472,0.784783,0.04678744,0.12349263,0.2450588,0.19827136,3.2201335,1.8437381,2.402304,1.6700611,0.053976078,1.701094,1.4801611,0.7633079,5.2455754,0.95021045,6.9887466,2.0879083,27.918974,0.59335184,515.174,0.32896096,1264.1302,0.19245,-125.23303,-0.7120323,1596.9523,0.17097555,-129.32771,-0.62325037,2635.6377,0.104753055,-130.57365,-0.6050781,-20.748245,-0.46994546,30.288412,0.37112576,0.030543623,1.1082488,-0.022684544,-0.61629957,-14.019269,23.523273,-0.019937832,-0.009069999,2.9750595,2.2573364,0.17639473,0.12869343,0.24242187,0.6096623,0
26,29.6902,0.18433143,27.291082,29.644365,31.676407,4.3853245,299.15073,587.2345,132.53691,225.5078,0.5027491,0.8173205,0.105677195,0.42095345,0.83003545,0.72435826,8.357369,4.4934983,6.0668125,3.8357673,0.04015112,2.1071434,1.2814627,0.79087853,4.6390405,1.0365248,3.1007264,3.7708228,22.312721,0.5361526,492.79047,0.3872295,1222.0365,0.21517934,-91.764626,-1.0417039,1502.534,0.15619119,-94.66243,-0.9433496,2503.5532,0.111858904,-98.73659,-0.8672758,-13.282501,-0.6547382,25.270615,0.40253663,0.053164758,0.74186844,-0.022788739,-0.66684014,-7.8603373,17.500177,-0.010899477,-0.0070830924,2.5671082,2.052425,0.26831427,0.20382139,0.20939577,0.4325637,0
27,27.706923,0.21396008,24.414345,28.812706,31.283304,6.8689594,339.8946,398.49777,124.70586,159.4832,0.27914152,0.7930016,0.07211849,0.22563928,0.4599719,0.3878534,5.756353,3.3631842,3.864645,2.3190644,0.050125696,1.9852934,1.334009,0.8482049,4.3714485,1.1833985,4.3076644,2.8556724,28.211226,0.40853742,513.8826,0.2894652,1242.0078,0.19081774,-110.50546,-0.8481095,1597.694,0.19444442,-117.71231,-0.71321124,2662.13,0.103818305,-119.19553,-0.6897666,-19.284105,-0.46393517,27.289234,0.37245363,0.04513491,0.8484067,-0.033295885,-0.45004907,-11.439829,19.711185,-0.01628514,-0.012549002,3.0090628,2.393937,0.1877219,0.14133917,0.2139394,0.5352187,0
28,29.302328,0.1752091,27.466663,29.83056,31.73666,4.2699966,354.64984,474.29724,172.3815,447.82028,0.20786625,0.79966486,0.05955738,0.16615736,0.3273246,0.26776722,4.500314,2.764293,3.3866751,2.0989728,0.031127427,2.4027112,1.0615969,0.9485392,5.780491,0.82195574,5.2927165,2.6978846,24.041965,0.571053,487.29752,0.31180784,1180.6158,0.18100365,-116.95675,-0.78200865,1556.2305,0.17685407,-122.68587,-0.6763917,2588.525,0.08515532,-123.25331,-0.66591865,-17.242634,-0.50988054,24.41375,0.38889995,0.030641804,1.2339106,-0.02308224,-0.56394315,-13.23869,22.391727,-0.033361807,-0.007848481,3.2654064,2.538279,0.16545162,0.1310908,0.20863192,0.5240957,0
29,29.97492,0.17673339,28.783747,31.07354,32.971485,4.1877384,401.83722,567.8511,168.77939,332.2859,0.30099407,1.0793394,0.061957926,0.1762398,0.49568027,0.43372235,6.8931394,4.792289,5.5337186,4.143495,0.05037269,2.2781842,1.2848928,0.9092558,5.506105,0.90093726,5.4904814,2.7347426,24.500061,0.56356514,461.77463,0.34023878,1170.8907,0.19808504,-111.78286,-0.8449171,1502.9504,0.17266801,-116.34894,-0.74263483,2531.8997,0.09607248,-118.41888,-0.70986426,-16.277687,-0.5410694,25.337452,0.37588555,0.046146628,0.8384811,-0.022864196,-0.6261746,-14.044478,23.500393,-0.02879607,-0.006429944,2.1083438,2.0372806,0.22134897,0.15329212,0.2514243,0.4720393,0
30,31.396584,0.1498564,28.974049,31.997553,34.363,5.3889503,466.51578,639.2482,123.9521,328.01352,0.26840404,0.917622,0.056267157,0.18762024,0.46905798,0.41279083,4.5883694,2.3454885,3.0692627,1.794829,0.028110351,2.851822,0.9659331,1.0194272,6.7620416,0.6938937,0.41473576,30.535074,21.204384,0.5970575,486.82608,0.33411857,1197.2821,0.20515133,-106.9879,-0.9007048,1524.049,0.16150184,-110.936356,-0.80139285,2572.5354,0.107549764,-112.66865,-0.77199703,-14.7309,-0.4912555,23.364134,0.4237155,0.05361847,0.62640774,-0.03161531,-0.44949013,-14.495549,22.502398,-0.022573624,-0.0141582545,2.4904215,1.7982607,0.26243168,0.18837917,0.27688888,0.56816936,0
